neutral	The evolution of inflation was largely consistent with the previous favourable path, and the latest inflation data did not influence the outlook for future inflation.
neutral	In the discussion that followed the presentation of the situation report, the prevailing opinion was that the risks of the inflation forecast were balanced and that the appropriate response was to leave rates at the current level.
hawkish	At the same time it decided to increase the discount rate and Lombard rate by the same amount, to 2.0% and 4.0% respectively.
neutral	The Council judged that, based on available information, the current level of the central bank base rate was consistent with the medium-term achievement of price stability and a corresponding degree of support to the economy.
neutral	The NBR Board is restating that it will continue to manifest the utmost vigilance in fulfilling its objectives in what concerns price stability as well as ensuring financial stability.
hawkish	 A majority of the board members felt that there was no need to fear such a reaction, as most of the market was expecting a rate hike.
dovish	They emphasized that low economic activity in the euro area would be a factor curbing GDP growth in Poland.
hawkish	It was stated in the discussion that this was consistent with the persisting attractiveness of the Czech economy and the still sufficient room for foreign direct investment inflow.
dovish	The prospects for the inflation rate to drop to around nil in the following three to four quarters cause these monetary policy decisions to foster lending in a manner supportive of sustainable economic growth and, at the same time, to keep real deposit rates in positive territory.
dovish	Disinflationary effects had strengthened generally.
hawkish	In that context, it was shown that the annual growth rate of average gross nominal wage earnings economy-wide had picked up further in the period from June to July and consolidated at particularly high two-digit levels from a historical perspective and above those recorded in 2016.
neutral	The NBR Board has examined and approved the quarterly Inflation Report, which assesses the recent macroeconomic context and inflation outlook, as well as the main challenges and risks to monetary policy in the coming period.
hawkish	Figures from the real economy suggested a risk of higher-than-expected GDP growth in the first quarter of 2007.
hawkish	While discussing the outlook for domestic economic growth, it was assessed that the Polish economy had already entered the phase of recovery, which was confirmed, among other things, by increasing industrial output growth and very good financial results of enterprises in 2009 Q3.
neutral	The Council kept the interest rates unchanged.
neutral	Domestic inflation would stay above the 2% target for most of 2018, though within the tolerance band. 
neutral	Global financial markets had been calm overall since the Council?s latest interest rate-setting decision.
neutral	Gross fixed capital formation was anticipated to have a positive, albeit modest contribution.
neutral	The NBR will vigilantly monitor developments in macroeconomic indicators and their outlook, both domestically and internationally, standing ready to adjust its instrument settings to counteract inflationary pressures in order to resume the assumed disinflation trajectory and achieve medium-term disinflation objectives in a sustainable manner.
dovish	At the same time, aggregate demand deficit and the declining annual lending to the private sector both persist.
hawkish	The possibility of an increase in inflation expectations, a slightly weaker exchange rate of the koruna against the euro and higher commodity prices (especially oil prices) were identified as upside risks to inflation. 
hawkish	With regard to the future path of interest rates, the risks were heading upwards.
dovish	The level of output remained below its potential and was likely to approximate that level again at the end of the horizon relevant for monetary policy.
dovish	It was said that, aside from the impacts of the indirect tax increases, the planned reform of public finances would also probably generate a slowdown in demand-pull inflation impulses. 
dovish	Expected developments in core inflation suggested that there might be a transition to a lower inflation environment over the forecast period.
dovish	It was said several times that although the need for easy monetary conditions had decreased since the previous meeting, it remained high, as evidenced by the only slow return of inflation to the inflation target from below over the monetary policy horizon.
hawkish	Certain Council members argued that should a sharp rise in inflationary pressure appear in the coming quarters, it might be advisable to consider raising NBP interest rates in the second half of 2021.
dovish	The economic activity outlook for the euro area countries had been lowered.
dovish	The environment was currently one of low inflation, as evidenced in particular by low wage growth.
neutral	The prevailing view was that monetary policy rates had fallen to a sufficiently low level to allow the economy to cope with the fall in aggregate demand.
dovish	The possibility of significantly lower interest rates in the euro area was discussed in the context of the recent dramatic interest rate reduction in the USA. 
neutral	In members? judgement, enhancing the role of the central bank inflation target as an anchor was a key task for monetary policy. 
dovish	In the Council?s judgement, there remained a significant degree of unused capacity in the economy.
dovish	Market optimism had deteriorated in the past two weeks. 
dovish	However, other members maintained that given the persistence of the negative output gap in the Polish economy, a fall of inflation could be expected in subsequent quarters.
hawkish	In conclusion of the discussion it was agreed that the sustained fast growth of demand, the tight labour market, the significant increase in current inflation and the risk of the related second-round effects, as well as the expected considerable surge in demand of the public finance sector until the end of 2008, all warranted the assessment that the probability of inflation overshooting the inflation target over the monetary policy transmission horizon was significant and this necessitated an interest rate increase at the November meeting.
neutral	Based on the votes cast, the Council left the base rate unchanged at 8.00%. 
dovish	In year-on-year terms, GDP had continued falling, doing so faster than the forecast had assumed.
neutral	While considering the decision on the interest rates, the Council assessed that the information on economic developments released since the last MPC meeting justified keeping the rates unchanged at the current meeting.
hawkish	The size and timing of the interest rate increase was discussed. 
hawkish	As a result of the discussion some members concluded that the assessment of the inflation outlook based of the ECMOD-based October inflation projection and considering factors not accounted for in the projection indicated that the probability of inflation overshooting the target in the projection horizon was significant and warrant raising interest rates at the October meeting.
hawkish	In order to prevent second-round effects of the VAT rate hike, the monetary policy stance aims to firmly anchor inflation expectations.
dovish	It was emphasized that reduction in lending has a negative impact on economic activity in Poland.
neutral	As expected, annual growth in the Czech economy had slowed to 3% in 2016 Q1.
dovish	The overall risks of the forecast were assessed as being slightly on the downside, with the principal upside and downside risks diverging to either side rather significantly.
neutral	In this regard, several decision- makers pointed out that a cautious monetary policy approach had to be maintained.
hawkish	The Council members recognised that, in order to decrease inflation to the NBP target in the medium term, NBP interest rates should be raised.
neutral	The Council addressed the prospects of economic growth and their impact on inflation. 
hawkish	Board members expressed their concerns about the labour market tightness as well.
dovish	The sharp deterioration in the external environment worsened the short-term outlook for exports. 
neutral	While discussing the outlook for inflation in Poland, the Council addressed the results of the inflation projection based on the NECMOD model and other forecasts.
dovish	In this context, it was emphasised that industrial output in February had declined following its merely slight increase in January, whereas construction output growth continued to be negative.
hawkish	It was said repeatedly that the current level of monetary policy rates was low and could present a risk in the longer term from the financial stability perspective. 
neutral	With regard to the developments in Poland?s real economy, it was pointed out that GDP growth was likely to remain close to the previous year?s level.
hawkish	However, the assessment made by Board members also revealed prevailing upside risks to the short-term forecast, related to post-election developments, with implications on the longer-term inflation outlook.
neutral	Following an assessment of the new forecast taking into account the need to continue disinflation in the medium term, in line with the euro adoption calendar as well as of the medium-term risks and uncertainties related to the inflation outlook, especially the factors outside the central bank's authority, the NBR Board has set the 2009 inflation target at 3.5 percent, with a target band of +/- one percentage point.
hawkish	External inflationary environment was rising due to sharp increases in global commodity prices and international freight costs.
dovish	Some members noted that the outlook for growth in the global economy remained uncertain and it was difficult to tell whether the downturn would entail just one or more dips. 
dovish	In addition to the latest available inflation data, adjustment by firms through wages and employment also pointed to a reduction in upside risks to inflation.
neutral	In the discussion that followed the presentation of the situation report, the prevailing opinion was that the risks to monetary-policy relevant inflation were balanced.
dovish	One member thought that the slowdown in economic growth left firms with less room to raise prices, which could act to reduce the rate of wage growth.
dovish	However, some of the board members expressed the view that the aforementioned anti-inflationary risks were so significant that a downward movement of interest rates could be imagined if they were to materialise.
neutral	However, these Council members indicated that, in light of the data available at the time of the meeting, stabilisation of the interest rates in the following quarters was the most likely scenario.
hawkish	Employment and the share of unemployed persons were both doing better than forecasted.
dovish	There was a consensus that the balance of risks to the current forecast was slightly anti-inflationary at the monetary policy horizon. 
neutral	The Bank Board went on to discuss the domestic factors underlying inflation and agreed that the domestic economy was not inflationary in its effect.
neutral	In this context, the influence of fundamental factors as well as trends in the international financial markets was considered, including, among others, interest rate disparity, current account balance, outlook for economic growth, inflow of foreign direct investment, EU funds and transfers of earnings made by economic migrants as well as global liquidity and investment strategies of world financial market participants.
hawkish	Growth was expected to accelerate further in the coming quarters, driven by both exports and domestic demand components.
hawkish	The NBR Board has decided to raise the monetary policy rate to 7.5 percent per annum from 7.0 percent
hawkish	The recent increase in core inflation excluding indirect tax effects signalled a strengthening of persistent inflationary trends.
dovish	At the same time it was emphasized that deteriorating situation in the labour market was curbing consumer demand which was reflected by retail sales data.
dovish	In the current recessionary environment, a negative output gap and below-target inflation could be expected over the medium term.
dovish	Moreover, the Council decided that strong contraction in lending justified lowering the required reserve rate by 50 basis points at the current meeting.
hawkish	In the opinion of some Council members, high economic growth in the coming years will be favoured by strong economic growth in EU countries.
neutral	The opinion was expressed in the discussion that a sharper reduction in monetary policy rates was not necessarily the optimal response, as it would not necessarily influence effectively the situation in the interbank market and might also send out the wrong signal regarding the soundness of the Czech financial sector and the prospects for the domestic economy.
hawkish	The monetary policy stance, assessed via broad monetary conditions, remained prudent in the context of a pre-emptive tightening of money market liquidity control and of the maintenance of restrictive minimum reserve requirements.
hawkish	They assessed that ? similarly to many other countries ? the period of heightened inflation may prove longer than expected so far.
neutral	The majority of the Council members assessed that stabilisation of the NBP interest rates was likely in the following quarters, since ? given the available information ? it had been helping to keep the Polish economy on a sustainable growth path and maintain macroeconomic balance. 
neutral	With regard to the future path of interest rates, the risks were balanced. 
dovish	The NBR Board has decided to adjust its broad monetary conditions to the new context by lowering the monetary policy rate to 8.0 percent per annum from 8.75 percent, by pursuing an adequate control of liquidity via open-market operations in line with financial market conditions and by leaving unchanged the minimum reserve requirement ratios.
hawkish	On the next occasion, in March 2018, the Council would decide on the amount of liquidity to be crowded out and would adjust the stock of central bank swap instruments accordingly.
hawkish	This had been due to a stronger recovery in adjusted inflation excluding fuels, caused mainly by faster growth in prices of non-tradable goods.
neutral	Thereafter, it would converge slowly from low positive values towards the inflation target, which it would reach at the end of 2010.
dovish	In terms of the Council?s future interest rate decisions, members agreed that the Council should consider a further reduction in interest rates if data in the coming months confirmed that the improvement in financial market sentiment persisted and the medium-term outlook for inflation remained consistent with the 3% target. 
hawkish	Domestic demand was expected to strengthen in the coming years.
hawkish	Consumption growth continues to be supported by rising employment and robust consumer sentiment.
neutral	The NBR Board reiterates that a balanced macroeconomic policy mix and progress in implementing structural reforms are pivotal to ensuring a stable macroeconomic framework and enhancing the resilience of the Romanian economy to withstand adverse conditions worldwide.
neutral	At the monetary policy horizon, i.e. in the first three quarters of 2009, headline inflation was expected to be in the lower half of the inflation-target tolerance band.
dovish	It was said that the spreading debt problems in the south of the euro area had undermined confidence within the external financial sector and that the lower sentiment was spreading to the external and domestic real economy.
dovish	It was said several times that the external forecasts predicting a relatively rapid rebound might be overly optimistic. 
neutral	In the Council?s judgement, the March outturn for inflation was broadly in line with the projection produced by Bank staff.
dovish	Household consumption, however, which was relevant in terms of inflationary pressures from the domestic real economy, was likely to grow only slowly, and therefore the real economic environment was expected to continue to have a disinflationary impact, although to a declining extent.
dovish	According to the members? opinion, the prospective rate of growth of the Hungarian economy continues to slightly lag behind its potential.
neutral	However, there were significant differences among the countries of the region, and therefore it was useful to distinguish between them.
hawkish	While discussing the interest rate decision, the Council assessed that the continuing high growth of wages and employment, along with the possibility of increased inflation expectations resulting from higher current inflation and the expected further increase of administered prices, both pointed to the risk of inflation remaining above the inflation target in the medium term.
neutral	In the debate about inflation and its components, it was said that inflation was developing in line with the forecast. 
dovish	Those members also pointed out that the persistently unfavourable situation in the euro area labour market contributed to curbing consumer demand, which was reflected in the decline in retail sales in the first months of 2010.
neutral	In assessing inflation developments, Council members agreed that as a result of coronavirus, pricing decisions in recent months had been characterised by greater uncertainty.
neutral	The opinion was expressed that a sharp increase in interest rates could be counterproductive from the financial stability perspective by putting an excessive load on indebted entities. 
hawkish	The rise of aggregate demand, boosted mainly by higher incomes and non-government credit dynamics, has been faster than the aggregate supply advance, causing exogenous shocks to feed through into prices and making the external deficit widen further.
dovish	They pointed out that the investment activity of enterprises might be curbed by the uncertainty about the situation in the external environment of the Polish economy, limited lending, relatively high fiscal burden, as well as by administrative and legal barriers. 
dovish	The Council members underlined that NBP would continue to purchase Treasury securities and debt securities guaranteed by the State Treasury in the secondary market as part of the structural open market operations.
hawkish	Some Council members emphasised that the inflation forecasts used at the NBP pointed to a higher inflation path than it had been forecasted a quarter before. 
neutral	Attention was also paid to the fact that no further interest rate cuts were implemented by central banks of Central and Eastern Europe.
neutral	While discussing the current level of interest rates in Poland, it was assessed that the uncertainty concerning the situation in the external environment and its impact on the Polish economy, including the zloty exchange rate developments, justified keeping the NBP interest rates unchanged.
neutral	In light of the available data, the NBR Board has decided to keep unchanged the monetary policy rate at 7.0 percent per annum
neutral	During the discussions, some members reiterated that the current corridor formed by interest rates on the NBR?s standing facilities was likely to provide increased flexibility to monetary policy.
dovish	A degree of unused capacity remained in the economy, and therefore the domestic real economic environment continued to have a disinflationary impact. 
hawkish	Board members pointed out that the deterioration of labour market developments had been cushioned in April by firms? recourse to furlough, which had been financially supported by the authorities, while in May it had been mitigated by the resumption of activity in some sectors, as well as by new government support measures. 
neutral	One member commented that price stability had already been achieved and inflation over the forecast horizon was expected to be in line with the inflation target set by the Bank under the MNB Act.
dovish	In the area of government investment, by contrast, the opinions were generally sceptical, partly due to slower drawdown of European funds.
hawkish	It was noted that the annual inflation rate had confirmed the upward expectations in December 2016.
dovish	Several Council members thought that, due to a deterioration in economic prospects, the risks around the inflation projection had become more evenly balanced over recently.
dovish	While addressing domestic economic activity in early 2013, it was indicated that GDP growth in the first quarter was significantly weaker than expected. 
neutral	Members agreed that there remained significant uncertainty around the central projection in the Report.
neutral	While addressing inflation expectations, it was emphasised that although one-year ahead inflation forecasts by financial sector analysts were consistent with the NBP?s inflation target, expectations of households and enterprises were largely based on current inflation.
hawkish	Real interest rates would remain significantly negative even so.
hawkish	The Czech economy was above its potential output level amid accelerating economic growth.
dovish	Those Council members also pointed out that future decline in inflation was additionally signalled by continuously decreasing growth in M3 aggregate.
hawkish	Greater or lengthier overloading of global supply chains, which could result in even stronger growth in producer prices, was an inflationary risk to the forecast.
hawkish	It was also said that utilisation of production capacities was higher than in past years.
hawkish	Nevertheless, the forecasted increase in annual consumer prices will continue to be significantly above the upper limit of the variation band around the 2008 inflation target, requiring the maintenance of a tight monetary policy stance for a longer period.
hawkish	A significant improvement of the liquidity in the banking sector is worth noting.
neutral	Although the upward revision to the projection mainly reflected the higher forecast for energy prices and so it was believed to be a temporary factor, with its effect unwinding by 2009, the uncertainty around the central projection pointing to higher inflation should not be ignored.
dovish	The fading-out of the VAT hike impact and the relatively favourable development in food prices have contributed to a rapid slowdown in inflation.
dovish	Economic growth would slow to 1.5% this year as a result of fiscal restriction, fading investment in inventories and slowing external economic activity.
dovish	The updated forecast shows a continuation of disinflation but also a relative heightening of domestic risks related to the fulfilment of fiscal and incomes policy objectives in the public sector and of uncertainties related to developments in external markets amid recent tensions regarding the public finance crisis in Greece. 
neutral	The NBR Board has examined and approved the quarterly Inflation Report, which assesses the recent macroeconomic context and the inflation outlook, as well as the main challenges and risks to monetary policy in the coming period.
hawkish	The fairly strong consumption persistence of Czech households, which was slowing the decline in aggregate demand, was identified as a factor supporting moderate optimism. 
hawkish	At the same time it decided to increase the discount rate and Lombard rate by the same amount, to 1.75 % and 3.75 % respectively. 
neutral	It was indicated that the stabilisation of monetary policy parameters is conducive, particularly given increased uncertainty, to maintaining macroeconomic stability.
hawkish	Inflation had risen to decade highs in several countries, which had been further aggravated by disruptions in supply in a growing number of markets, in addition to persistent rises in commodity and energy prices.
dovish	Moderate imported inflation and historically low inflation expectations as well as the VAT rate cuts, announced for next year, had been slowing the rise in domestic prices.
neutral	Council members discussed the level of interest rates and the impact of monetary policy tightening on economic growth.
dovish	It was said repeatedly that the current exchange rate and the demand effect of the planned fiscal consolidation were among the downside risks to inflation
hawkish	With the favourable changes in conditions in global financial markets, CDS spreads and government bond yields in Central and Eastern European countries had fallen, and exchange rates had appreciated.
dovish	It was indicated that this increased the likelihood of a slowdown in the world economy, in particular in Great Britain and, consequently, the euro area.
neutral	In this context, a lot of attention was paid to the current macroeconomic situation and monetary policy in some small open economies.
dovish	Other members of the Council emphasized, however, that the June projection of the NBP pointed at the considerable widening of the negative output gap leading to a strong decline in inflationary pressure over the monetary policy transmission horizon.
hawkish	While discussing the outlook for economic activity in Poland, some Council members assessed that both the available forecasts and the incoming data, including data on GDP in 2010 Q2 and on industrial output and retail sales in 2010 Q3, suggested that GDP continued on an upward trend.
neutral	The analysis of the latest macroeconomic data reveals that inflation posted developments in line with the central bank?s previous projections.
neutral	A number of members emphasised that, following the Bank?s forward guidance accompanying the July and August policy decisions, maintaining interest rates was consistent with market expectations in terms of credibility and fitted well with the Council?s earlier communication.
dovish	The majority of the Council members judged that monetary conditions should be eased in order to mitigate the negative economic impact of the spread of the coronavirus. 
dovish	Following discussion of the latest macroeconomic news and financial market developments, members of the Council agreed that the outlook for inflation had improved recently, due to the worsening prospects for the global economy.
hawkish	Within this, the stock of lending to SMEs had grown even more strongly. 
hawkish	The MNB laid special emphasis on developments in inflation expectations following the restart of the economy, and on the neutralisation of potential second-round effects.
dovish	It was also indicated that deteriorating financial situation of enterprises was hindering their investment activity.
dovish	Second, they noted that August?s was the second consecutive Report which contained a lower inflation projection than the target on the horizon relevant for monetary policy.
neutral	The exit from the exchange rate commitment at the start of April represented a shift of monetary policy towards a neutral stance.
hawkish	It was noted that the disinflation process had come to an end, despite moderate wage growth, with the sharp increase in food prices playing a key role.
dovish	Further dampening of inflationary pressures would be aided by a slowdown in economic growth.
neutral	In this regard, wage developments over the coming months might be of crucial importance. 
dovish	Members were in agreement that, with the worsening of problems in the US mortgage market, there had been a significant deterioration in the international investment environment and a considerable increase in financial market uncertainty.
neutral	The board members agreed that there were many mutually conflicting tendencies in both the domestic and external economy and that this implied an unusually high degree of uncertainty for the decision-making process.
neutral	At the same time, reference was made to the relative stability of the EUR/RON exchange rate for most of Q3.
hawkish	Core inflation had been rising gradually as a result of an expansion in household consumption and an acceleration in wage growth.
dovish	The real annual dynamics of loans to the private sector are still in negative territory, despite a relative improvement in the developments in domestic currency loans.
neutral	Before the immediate policy decision, the Monetary Council took a decision on the abandonment of the peg of the forint to the euro and the fluctuation band of the domestic currency.
neutral	The international reserves remain in a comfortable zone while a substantial part of the IMF loan under the 2009-2011 arrangement has been repaid.
hawkish	Members of the Council pointed to a gradual acceleration of economic growth in Poland which in 2010 Q3 exceeded expectations.
dovish	The Federal Reserve had continued its liquidity-providing and asset purchase programmes.
hawkish	Sustained rises in commodity prices and international freight costs pointed to a higher external inflation environment.
dovish	The board members agreed that the appropriate response to the current situation was to lower rates.
hawkish	Robust growth in construction and the expansion in the performance of the service sector were likely to continue in the coming months.
neutral	It was remarked that an assessment as comprehensive as possible of the implications of those measures on the short- and medium-term outlook was warranted.
dovish	Statistical data show the annual inflation rate remaining at low levels after the fading of the impact arising from the cut in the VAT rate for some bakery products.
hawkish	The present forecast shows that annual inflation is likely to temporarily remain above the upper limit of the variation band around the target in the following months and reveals risks similar to those underlined in the previous forecasting exercise.
hawkish	They also emphasised that the high growth in investments and restructuring taking place in enterprises were contributing to the growth of potential GDP, which would be easing inflationary pressure.
neutral	The Council considered a wide range of incoming data; however, those data influenced the Council?s assessments only through their effects on developments in inflation. 
neutral	The exchange rate of the leu posted wider swings, owing to heightened volatility of investors? risk appetite, as well as to the persistence of uncertainty surrounding economic activity in Europe and elsewhere.
hawkish	In that case, the likelihood of so-called second-round inflationary effects of the cost shocks, working through expectations, was greater.
hawkish	 Nonetheless, GDP growth, which had jumped to 3% in year-on-year terms, had been higher than forecasted. 
dovish	Meanwhile, the spread between interbank money market rates and the monetary policy rate widened in the context of a heightened impact on the money market of the substantial budget deficit financing needs for the last quarter of this year.
neutral	In arguing to leave interest rates unchanged, some of the board members mentioned their uncertainty regarding the equilibrium paths specified in the model.
dovish	The rate of wage growth was likely to slow, because of the slowdown in economic activity.
dovish	The downward effect on inflation of the decline in domestic demand, which Bank staff assumed with a considerable degree of caution due to a lack of past empirical data, might actually be stronger than in the inflation projection.
neutral	There was a consensus at the meeting that the forecast contained in the third situation report was being fulfilled very well. 
neutral	The NBR reiterates that the adequate use of its available tools amid a close monitoring of domestic and global economic developments is aimed at ensuring price stability over the medium term and financial stability.
hawkish	They assessed that there is a considerable risk that in the medium term the GDP growth exceeding the growth of potential output will lead to a rise in inflation above the inflation target.
neutral	It was assessed that global economic growth remained moderate.
neutral	The fiscal measures currently under debate and their implications for inflation and monetary policy were also discussed.
hawkish	While addressing the current inflation, it was pointed out that following a long period of inflation running below the inflation target, in October the annual growth of consumer price exceeded the inflation target of 2.5%.
neutral	The Board discussed whether it was necessary to further ease the monetary conditions and also discussed a possible way of doing so.
dovish	Reductions in utilities prices at the start of the year had led to a material slowdown in consumer price inflation.
neutral	In the second half of the forecast period, inflation was likely to move in line with the inflation target, reflecting the recovery in activity and the increase in wage dynamics, as the effects of cost shocks faded away. 
neutral	The majority of Council members judged the probability of inflation running below or above the inflation target to be balanced in the medium term.
dovish	While discussing the current economic situation, the Council members drew attention to the fact that the global economic situation had substantially deteriorated as a result of the COVID-19 pandemic and the measures taken by numerous countries to contain its spread.
dovish	In the discussion that followed the presentation of the situation report, the prevailing view was that the overall macroeconomic environment was anti-inflationary and that the appropriate response would be to lower rates.
dovish	Board members remarked that, in Q1, economic expansion had witnessed a stronger-than-anticipated loss of momentum in annual terms.
neutral	The new situation report assessed the risks in relation to the forecast overall as being broadly balanced. 
hawkish	This would affect inflation primarily by increasing the contribution of growth in indirect taxes.
neutral	In the Council?s judgement, based on the above factors, there was no material inflationary pressure in the economy, and therefore an accommodative stance of monetary policy was warranted in order to achieve the inflation target over the medium term.
hawkish	It was pointed out that rising inflation expectations might add to wage pressure.
hawkish	Based on the incoming data, Hungarian GDP growth in the first quarter of 2021 had significantly exceeded the MNB?s March projection and market expectations as well.
neutral	Looking ahead, Hungarian economic growth might continue in a more balanced pattern than previously.
neutral	Jir¡ Rusnok said that the persisting external uncertainties (deglobalisation, trade wars, Brexit and the shift towards green energy), which had escalated further with the ongoing pandemic, had now been joined by domestic uncertainties. 
hawkish	Behind the step-up in the annual inflation rate had stood primarily the faster dynamics of fuel prices, which had reverted to positive readings in December, prompted by the advance in oil prices on international markets.
dovish	In November 2015, the aggregate consumer price level stood 1.1 percent lower than in the same year-earlier period. 
dovish	Overall, demand was likely to remain below the productive capacity of the economy, and therefore the real economic environment was expected to remain disinflationary looking ahead. 
neutral	The majority of the Council members judged that in the light of current information inflation in the next two years would be running close to the inflation target.
dovish	On the other hand, it was emphasized that growing unemployment and anticipated decline in wage growth as well as worse consumer sentiment as compared with the previous years constituted factors that might be conducive to limiting future consumption demand.
neutral	Turning to GDP formation, it was shown that agriculture had played an important part, its contribution (the largest in four years) standing higher than that of industry and being exceeded only by that of services.
neutral	Significant differences remained across the individual regions in terms of economic growth.
neutral	In the Council?s view, the current interest rate decision was consistent with the Bank?s past behaviour and previous communication as well as with market expectations, and therefore it strengthened the Bank's credibility and predictability. 
hawkish	In his opinion, this was leading many people to invest in property in fear of the expected high inflation. 
dovish	In the discussion that followed the presentation of the situation report, the Board agreed that domestic economic activity was subdued and therefore anti-inflationary.omestic economic activity was subdued and therefore anti-inflationary. 
hawkish	There was a consensus that the observed recovery in domestic economic activity was robust and gaining pace.
neutral	While considering the decision on interest rates, the Council concluded that the information on the economic situation released since the last meeting warranted keeping the interest rates unchanged at the current meeting.
dovish	While analysing developments in loan aggregates, some Council members highlighted the continuing fall in consumer loans, along with a deceleration in the expansion of housing loans at the beginning of 2011.
neutral	In 2013 the economic was expected to grow by just under 2% in connection with a recovery in external demand.
neutral	At the close of the meeting, the Board decided unanimously to leave the two-week repo rate unchanged at 3.25%.
hawkish	It was observed that forecasts for global economic growth had recently been revised upwards and pointed to its acceleration in 2017.
dovish	The deflationary tendencies on the labour market were also posited as a possible explanation of the observed decline in wages in 2013 Q4.
hawkish	Retail sales data were judged to indicate sustained consumer demand expansion, at a rate close to that observed in the previous quarters.
neutral	The monetary policy stance remained prudent, with the NBR permanently calibrating its broad monetary conditions with the view to consolidating the convergence of inflation towards medium-term objectives and ensuring favorable conditions for a sustainable revival of lending activity.
hawkish	This deviation from the prediction had been due mainly to significantly better than expected net exports on the back of recovering external demand. 
hawkish	Some members warned that the liberalisation of the energy market would also pose upside risks to the outlook for inflation.
hawkish	It was said that the rapid rise in wages and the forecast for further wage growth were signalling the emergence of the first inflationary pressures in the domestic economy.
hawkish	The new forecast retains its upward profile, amid inflationary pressures from excess aggregate demand and unit labour costs.
neutral	Several Council members claimed that the picture concerning the likely inflation trend has not become considerably clearer since previous month?s meeting.
neutral	They argued that the wage growth acceleration does not necessarily have to lead to inflation growth due to the very good financial standing of enterprises which makes it possible for them to partially absorb wage increases without the need to raise their prices.
dovish	The recent correction in the commodity markets was identified as a downside risk to inflation, as commodity prices might stabilise at lower levels than assumed by the forecast.
dovish	The significantly lower-than-expected core inflation excluding indirect tax effects and the effects of the slowdown in European economic activity indicated a strengthening in downside risks to the longer-term outlook for inflation.
dovish	It was said repeatedly that relatively pessimistic private sector expectations were a major factor, in addition to the negative growth outlook for the euro area and the impacts of fiscal consolidation, and that this pessimism was not necessarily in line with Czech economic fundamentals.
dovish	It was also pointed out that in the face of turmoil in international financial markets some central banks decided to ease or restrain further monetary policy.
dovish	The inflation pressures were therefore very subdued.
dovish	Overall, sentiment in international financial markets had rather deteriorated since the Council?s previous interest rate decision.
neutral	In connection with expected future inflation developments it was said that inflation would gradually return to the current inflation target of 3%.
neutral	While the commodity price shock, particularly the higher-than-previous path for the price of oil, would by itself have upward effects on inflation, subdued domestic demand and the loose labour market acted as a brake on price and wage increases.
dovish	It was also said that in the short term the increased uncertainty would lead to a downturn in investment activity. 
dovish	Members agreed that the significantly weaker-than-expected preliminary first-quarter GDP data may have reflected in part transient factors affecting some sectors of the economy and the faster-than-anticipated weakening in recent economic performance.
hawkish	The new decline in the unemployment rate to 5.0 percent in September was also referred to. 
neutral	Therefore, in the Council's assessment, the risk of inflation running persistently above the target in the medium term was limited.
hawkish	The trade surplus, while remaining substantial in the coming years even as imports continued to rise due to increasing consumption and investment, was likely to keep the current account surplus high over the coming years.
hawkish	Some members noted that perceptions of the risks associated with the economy had fallen over the past six weeks, due mainly to an improvement in global appetite for risk and the  Government?s commitment to meeting this year?s deficit target of below 3%.
neutral	Council members judged that the picture of domestic macroeconomic conditions had not changed materially since the previous policy meeting and that the 3% inflation target could be met in 2009.
dovish	In the assessment of some Council members, economic growth in Poland may run below the central path of the June projection of the NBP, among others, due to the possibly lower economic activity abroad than accounted for in the projection, weaker than projected investment growth connected with the negative business sentiment and a stronger increase in unemployment along with the ensuing drop in households? disposable income.
neutral	At its meeting, the Council reviewed the projection in the September Inflation Report to be published on 24 September.
hawkish	The latest statistical data show an ongoing swift rate of increase of consumer demand, under the impact of the new fiscal easing measures and higher household income.
neutral	The annual inflation rate stood at 4.74 percent in December 2009.
neutral	In the Board members? opinion, the uncertainties associated with this picture continued to generate two-way risks to the inflation outlook.
neutral	Against that background, Board members underlined again the need for a balanced macroeconomic policy mix, to avoid the overburdening of monetary policy, with undesired effects in the economy.
neutral	The Council paid significant attention to the situation in the labour market and its impact on inflation outlook.
neutral	Wage data for 2006 may have been distorted by the changing seasonal pattern of bonus payments due to increases in tax and contribution rates, as well as by the one-off effects of the tightening in labour market regulations.
dovish	Those members also pointed to a decreasing wage pressure in the Polish economy.
hawkish	While analysing the current situation in the real economy and the outlook for economic growth in Poland, fast growth in industrial output, retail sales and exports was pointed out. 
hawkish	Council members agreed that the developments in the labour market were the main risk factor for inflation increase.
neutral	Moreover, most Board members reiterated the importance of an adequate dosage and pace of adjustment of the monetary policy stance, from the perspective of anchoring inflation expectations and maintaining the annual inflation rate on the trajectory shown by the NBR?s latest medium-term forecast, while safeguarding financial stability.
hawkish	It was said that a very slight rise in demand pressures generated by wage growth could be expected at the forecast horizon.
dovish	Members agreed that the current level of the central bank base rate placed a significant burden on the real economy.
neutral	In terms of their impact on inflation, however, the two forces counteracted each other.
hawkish	Council members agreed that upside risks to inflation had picked up further recently, driven by the acceleration of imported inflation on the back of rises in food and energy prices, as well as the expected increase in administered prices.
