hawkish	The fundamentals of the Hungarian economy were strong, and convergence to developed economies had continued.
hawkish	In the meeting held today, 10 January 2022, based on the currently available data and assessments, and in light of the elevated uncertainty, the NBR Board decided to increase the monetary policy rate to 2.00 percent per annum, from 1.75 percent per annum, as of 11 January 2022, and to maintain firm control over money market liquidity. 
hawkish	On the supply side, the key determinant of the pick-up in economic growth was the gross value added in the services sector, which came to account for an unprecedented 60 percent of GDP.
neutral	In arguing to leave interest rates unchanged, some of the board members mentioned their uncertainty regarding the equilibrium paths specified in the model.
dovish	Following a discussion of the macroeconomic and financial market developments, proposals were submitted to maintain the base rate or to reduce it by 25 basis points.
dovish	The prospects for the inflation rate to drop to around nil in the following three to four quarters cause these monetary policy decisions to foster lending in a manner supportive of sustainable economic growth and, at the same time, to keep real deposit rates in positive territory.
neutral	Overall, however, the current inflation pressures from the domestic real economy were assessed as moderate.
neutral	During the discussion of the policy decision, members summarised their arguments in favour of and against an interest rate reduction.
dovish	It was noted that, after the pick-up seen in August, the annual inflation rate had witnessed a somewhat larger-than-anticipated drop in September, down to -0.57 percent, as a result of the large decline in prices for vegetables, eggs and fruit. 
neutral	Hungarian financial markets had been relatively calm in the period, with the forint appreciating slightly against the euro.
hawkish	With the favourable changes in conditions in global financial markets, CDS spreads and government bond yields in Central and Eastern European countries had fallen, and exchange rates had appreciated.
dovish	The domestic economy thus remained anti-inflationary in a context of very low nominal wage growth.
neutral	Secondly, other factors which suggested some upward pressure on inflation mainly reflected one-off price shocks and, particularly as regards wage data, changes in the regulatory environment.
neutral	The NBR Board has examined and approved the quarterly Inflation Report, a document that assesses the recent macroeconomic context, investigates the inflation outlook and identifies the main challenges and constraints to monetary policy in the period ahead.
neutral	While analysing inflation developments, the Council members pointed to further decline in CPI inflation which went down to 2.4% in December 2012, i.e. to the level consistent with the NBP inflation target of 2.5%.
dovish	The prevailing view was that the anti-inflationary effect of the strong exchange rate would be significant, thanks mainly to effective competition in the tradable goods sector.
dovish	Balance-sheet deleveraging by economic agents would continue, with consumption and investment likely to fall further, mainly due to tight credit conditions and the uncertain business environment, followed by a gradual recovery from 2014. 
hawkish	 Upside risks to the outlook for inflation had generally increased.
neutral	In the assessment of some Council members balanced risks to future inflation should indicate that the interest rates in the coming months would remain unchanged, which does not rule out the possibility of their adjustment in case of developments that would significantly affect the outlook for inflation and economic growth.
neutral	It was said in the discussion that if the standard interest rate instrument were available, its use would lead to a faster return of inflation to the 2% inflation target.
dovish	The latest macroeconomic data underscore the inflation rate sticking to low levels, in line with central bank projections.
dovish	While discussing the domestic economic growth, it was noted that the decline in exports, industrial output and retail sales in the first months of 2009 confirm a considerable slowdown in the economic activity in Poland.
hawkish	As a whole, investor sentiment in global financial markets had improved recently.
dovish	For the months ahead, disinflation is envisaged to consolidate, along with the downward adjustment of inflation expectations against the background of maintaining a prudent monetary policy stance.
neutral	While discussing monetary policy abroad, Council members underlined that the tapering of quantitative easing by the Federal Reserve was occurring against the background of the ECB stepping up its monetary expansion.
dovish	For several members, the decline in wage inflation was a positive development, which ? if it proved lasting ? could have a benign impact on inflation expectations and the long-term outlook for monetary policy.
dovish	In the Council?s judgement, the economic data becoming available in the past month suggested that subdued demand continued to exert a strong disinflationary impact on prices.
hawkish	It was pointed out that, during Q3 as a whole, the annual inflation rate had nevertheless confirmed the upward expectations and that, in the absence of the transitory impact of lowering the standard VAT rate from 24 percent to 20 percent, it would have increased to 0.82 percent in September from 0.68 percent in June. 
hawkish	Several members noted that the fiscal adjustment measures expected during the latter part of the year, the higher-than-expected global oil prices and the unfolding food price shock represented additional upside risks to inflation.
dovish	Council members agreed that there had been a significant deterioration in the prospects for domestic growth recently.
hawkish	Turning to developments in Poland's real economy, the Council members pointed out that annual GDP growth had accelerated to 4.9% in 2017 Q3, i.e. it was higher than envisaged in the projection.
dovish	International investor sentiment had been mostly unfavourable in the period since the Council?s latest interest rate decision.
neutral	Board members concluded that the cumulated effects of those measures were difficult to assess at the current stage, considering a series of ambiguities and the multitude of transmission channels in the economy, conducive to a heightened degree of uncertainty surrounding the current forecast.
hawkish	Vojtech Benda said that the economy had moved appreciably in the inflationary direction since the last meeting.
dovish	The recent developments in macroeconomic indicators show a disinflation process consistent with the aim to attain this year's inflation target, a mild slowdown of economic growth dynamics under the negative impact from agriculture as well as a persistent widening of the current account deficit.
dovish	The low inflation had been due to a continuing decline in administered prices and subdued inflation in the euro area. 
hawkish	Council members again drew attention to the fact that inflation was expected to be temporarily around 4 percent in the spring months due to base effects and the increase in excise taxes on tobacco products at the beginning of the year.
dovish	The outlook indicates the continuation of disinflation is set to continue. 
neutral	Another hypothesis mentioned was the possibility of a decrease in the sensitivity of inflation to real variables (a flattening of the Phillips curve), not only in the Czech economy, but on the global scale. 
neutral	In this context, the pass-through from monetary policy rates to market rates was discussed.
hawkish	On the next occasion, in March 2018, the Council would decide on the amount of liquidity to be crowded out and would adjust the stock of central bank swap instruments accordingly.
dovish	In the opinion of some Council members the considerable deterioration of the outlook for economic growth in Poland spoke for lowering interest rates by 50 basis points at the November meeting.
neutral	In this regard, wage developments over the coming months might be of crucial importance. 
dovish	Annual GDP growth had been 2.2% in Q2, i.e. 0.3 percentage point lower than forecasted. Annual inflation had been 1.7% in August, i.e. 0.4 percentage point lower than forecasted.
hawkish	Moreover, some discussants argued that the rise in current inflation ? unlike in 2004 ? took place amidst strong economic growth and tight labour market which increased the likelihood of rising inflation expectations and of the so-called second-round effects.
hawkish	Those members assessed that in the conditions of the currently high production capacity utilisation, the dynamic growth of domestic demand creates a significant risk of inflation growing above the inflation target in the medium term.
neutral	After the discussion, the Chairman invited members to vote on the two propositions.
neutral	Moreover, most Board members reiterated the importance of an adequate dosage and pace of adjustment of the monetary policy stance, from the perspective of anchoring inflation expectations and maintaining the annual inflation rate on the trajectory shown by the NBR?s latest medium-term forecast, while safeguarding financial stability.
hawkish	The board members also positively assessed the fact that the growth was being driven by practically all components of demand. 
neutral	Volatility remained extremely elevated.
dovish	It was repeatedly noted that the crisis in the US financial markets and the slowdown of the US economy could have an anti-inflationary effect.
hawkish	Therefore, a precondition for meeting the 2009 inflation target was that the Bank should stand ready to tighten policy in order to prevent a rise in expectations, if circumstances warranted it.
dovish	At the same time, the Council decided to introduce, starting on 1 January 2010, the discount rate on bills of exchange accepted from commercial banks for discount at the NBP.
neutral	Following discussions on the latest macroeconomic developments and the financial situation, members of the Monetary Council agreed that short-term inflation processes were consistent with the earlier expectations of the central bank. 
neutral	The next subject of debate was the financial condition of corporations.
hawkish	In the assessment of those members, the current data indicated that the Polish economy remained in the period of strong growth and that the output gap was positive, which was conducive to raising the inflationary pressure.
dovish	The Council decided to lower the NBP interest rates.
hawkish	Yet, the majority of the Council members argued that a marked rise in inflation expectations combined with a strong growth in commodity prices in the global markets created, in a situation of continuing economic recovery, a risk of persisting heightened inflation. 
hawkish	Board members expressed their concerns about the labour market tightness as well.
dovish	At the same time, these members pointed to the persistently weak investment demand of the private sector.
neutral	In 2013 the economic was expected to grow by just under 2% in connection with a recovery in external demand.
neutral	The majority of the board members agreed that in this situation the appropriate monetary policy reaction was to leave monetary policy rates at their existing level.
neutral	With regard to the future path of interest rates, the risks were balanced. 
neutral	The majority of members present at the meeting agreed that the outlook for inflation was basically favourable, similarly to earlier months.
hawkish	These risks were assessed in the situation report as being on the upside overall. 
dovish	The risks to the current inflation forecast were on the downside mainly because of an unexpectedly large year-on-year decline in nominal wages in the business sector in 2013 Q4.
dovish	Weakening external activity was restraining the pace of price increase.
hawkish	The new forecast had also taken into account the higher-than-expected rise in inflation in late 2007, which it assessed as a one-off shock linked mainly with external developments.
hawkish	That, in turn, might make it difficult to anchor inflation expectations and add to the risk of second-round inflationary effects.
neutral	It was repeatedly said that owing to weak domestic demand, the observed cost pressures represented by the commodity price growth were not currently an inflation risk. 
hawkish	These measures will ensure restrictiveness of broad monetary conditions.
hawkish	It was said several times that unemployment was coming down fairly rapidly and that this might signal the onset of wage inflation pressures. 
hawkish	Monetary Council members agreed that the global financial market environment had stabilised further, risk appetite had picked up and stability risks had diminished compared to earlier stages of the financial crisis.
hawkish	While justifying this decision, Council members argued that in the coming quarters price growth would rise slowly, which would be driven by stable economic growth and the gradual closing of the output gap.
neutral	In view of the experiences gained from the first tender, the Bank had fine-tuned the details of the programme to achieve more effective monetary transmission, as a result of which tenders held in February had been in line with the Bank?s aims.
neutral	It was also repeatedly said that the economy was in a situation of full employment and was close to its potential output level.
dovish	Those members pointed out that the likely slowdown in the world economy might lead to a slowdown in economic growth in Poland.
neutral	Although the upward revision to the projection mainly reflected the higher forecast for energy prices and so it was believed to be a temporary factor, with its effect unwinding by 2009, the uncertainty around the central projection pointing to higher inflation should not be ignored.
neutral	It was a key priority for the MNB that short-term rates in every sub-market and at all times should develop consistently with the level of short-term rates deemed optimal by the Monetary Council.
dovish	The annual growth of the domestic economy ? driven solely by net exports ? had recorded a further noticeable slowdown in 2011 Q4.
dovish	The NBR Board has decided to adjust its broad monetary conditions to the new context by lowering the monetary policy rate to 8.0 percent per annum from 8.75 percent, by pursuing an adequate control of liquidity via open-market operations in line with financial market conditions and by leaving unchanged the minimum reserve requirement ratios.
dovish	In the discussion that followed the presentation of the situation report, the Board agreed that domestic economic activity was subdued and therefore anti-inflationary.omestic economic activity was subdued and therefore anti-inflationary. 
hawkish	This deviation from the prediction had been due mainly to significantly better than expected net exports on the back of recovering external demand. 
neutral	These developments are in line with the previous forecasts of the annual inflation rate returning and subsequently remaining inside the variation band of the flat 2.5 percent target.
neutral	The rate of growth of the Czech economy had stayed at 2.4% in Q3.
dovish	Monetary aggregate growth in the Czech Republic and in the euro area was currently subdued and not indicating any danger of inflation.
hawkish	The persistence of negative supply-side effects, high household income dynamics, the projected rise in public spending towards year-end, as well as uncertainties over leu exchange rate movements signal that end-2007 inflation will exceed the upper limit of the 3-5 percent target band.
dovish	Meanwhile, the spread between interbank money market rates and the monetary policy rate widened in the context of a heightened impact on the money market of the substantial budget deficit financing needs for the last quarter of this year.
dovish	The newly available information suggested that the risks to inflation in relation to the February forecast were on both the upside and the downside, but had moved towards the downside overall.
hawkish	Economic activity might hence be in better shape in reality than indicated by the standard macroeconomic data.
neutral	The Bank?s measures of underlying inflation continued to indicate a moderate inflationary environment in the economy.
hawkish	The forecast expected inflation to continue rising gradually and exceed the 2% target at the start of 2016.
dovish	Several members noted that, due to the poor economic prospects, the country?s vulnerability had increased, despite a fall in the external financing requirement.
dovish	Interbank rates on the money market and bank rates continued to decrease to new historical lows
hawkish	The expansion in domestic employment, the tight labour market as well as increases in the minimum wage and the guaranteed minimum wage had led to a general, dynamic rise in whole-economy wages.
dovish	However, the annual rate of change of total loans (in domestic and foreign currency) to the private sector remained in negative territory, despite the relatively improved performance of leu-denominated loans.
neutral	The meeting began with a presentation of the February situation report summarising the newly available economic data and the associated risks of the January forecast.
dovish	The MNB would be ready to increase its balance sheet further to manage risks arising from the coronavirus pandemic and to foster the quick and sustainable recovery of economic growth in a targeted way.
hawkish	The MNB would sterilise the liquidity provided under this programme by a preferential deposit facility bearing interest at the central bank base rate.
neutral	The NBR Board believes that the implementation of the balanced macroeconomic policy mix agreed under the precautionary external financing arrangement will allow a gradual and prudent adjustment of the monetary policy in line with the resumption of the disinflation process and with the consolidation of financial stability.
dovish	Members agreed that the inflation target was likely to be undershot, assuming that monetary conditions remained unchanged.
neutral	The NBR Board has examined and approved the quarterly Inflation Report, which assesses the recent macroeconomic context and inflation outlook, as well as the main challenges and risks to monetary policy in the coming period.
dovish	In response to the adverse economic effects arising from the coronavirus pandemic, the MNB had expanded significantly the central bank balance sheet in 2020, thereby supporting the recovery of economic growth as well.
neutral	In terms of their impact on inflation, however, the two forces counteracted each other.
dovish	The board members agreed that a worse course of the pandemic, longer lockdowns at home and abroad and an ensuing deterioration in the financial situation and sentiment of businesses and households were the main risk to the forecast.
dovish	They emphasized that low economic activity in the euro area would be a factor curbing GDP growth in Poland.
neutral	A majority of the board members assessed the risks to the forecast as being significant but not tilted in either direction overall.
dovish	It was added that conditions in global industry were very volatile and deteriorating.
dovish	While discussing the current economic situation, the Council members drew attention to the fact that the global economic situation had substantially deteriorated as a result of the COVID-19 pandemic and the measures taken by numerous countries to contain its spread.
hawkish	In quarter-on-quarter terms, economic activity had risen for the third consecutive quarter.
dovish	The Council expected weak demand conditions to persist, ensuring that inflationary pressures in the economy remained low in the period ahead. 
hawkish	Other members, however, emphasized that a rise in CPI inflation might boost inflation expectations.
dovish	The spread of the pandemic resulted in a rapid decline in expected inflation.
dovish	The decline in real GDP had deepened to -1.7% in Q4, representing a decrease of 0.3 percentage point more than had been forecasted. 
dovish	Growth had been slightly slower than projected in the June Inflation Report, presumably as a result of the weaker agricultural output. 
neutral	There was a consensus that the data coming in from the domestic economy were not clear-cut. 
dovish	At the same time, some Council members noted that, taking into account the increasing percentage of irregular loans, banks would not be willing to ease their lending policies.
hawkish	Statistical data also illustrate that the dynamics of nominal wage earnings and unit labour costs in the industrial sector stayed on an upward trend.
neutral	During the discussions, some members reiterated that the current corridor formed by interest rates on the NBR?s standing facilities was likely to provide increased flexibility to monetary policy.
hawkish	The evolution of the adjusted CORE2 inflation was deemed to reflect stronger demand-pull and cost-push inflationary pressures, in the context of the economy?s advanced cyclical position and tight labour market conditions. 
dovish	The vast majority of Council members were of the view that in the current situation neither the requirements of inflation targeting nor assessments of risks facing the economy allowed for a reduction in interest rates.
neutral	The opinion was expressed that the change in the shape of the yield curve might also reflect a revision of the economic growth outlook.
hawkish	There was a consensus that the observed recovery in domestic economic activity was robust and gaining pace.
hawkish	In terms of demand and supply, the Hungarian economy exhibited the potential for a rapid recovery.
dovish	The decline in employment had deepened further and unemployment had increased. 
hawkish	Expected external economic growth had picked up pace and expected interest rates in the euro area had risen. 
dovish	Council members agreed that the gradual reduction in debt stocks accumulated during the years prior to the crisis, the generally tight credit conditions and the uncertainty surrounding the outlook for activity all pointed to cautious investment and consumption decisions.
dovish	Several members noted that there had been further deceleration in global economic activity and, therefore, external demand was unlikely to contribute to a pick-up in domestic economic growth.
dovish	The Board then discussed GDP, which had recorded a lower-than-forecasted year-on-year decline. 
neutral	The two-week central bank deposit would remain part of the Bank?s instruments; however, the facility would be offered at auctions, with quantity limits.
dovish	Some Council members emphasised that according to most forecasts inflation in those economies would remain at a relatively low level in the coming years, which would be conducive to lower inflation in the world economy.
hawkish	Board members pointed out that the deterioration of labour market developments had been cushioned in April by firms? recourse to furlough, which had been financially supported by the authorities, while in May it had been mitigated by the resumption of activity in some sectors, as well as by new government support measures. 
hawkish	The pick-up in economic recovery had made it possible for the Bank to phase out certain crisis management tools.
neutral	The ongoing prudent stance of the monetary policy, including an optimal dosage of the instruments available to the central bank, and the observance by the other components of the macroeconomic policy mix of the commitments agreed under the multilateral external financing arrangement are essential to ensure a sustainable disinflation and fulfilment of medium-term objectives.
neutral	The risks related to the outlook for inflation appeared to be balanced. 
hawkish	It was said that both the current data and the forecast were indicating that inflation was sustainable with respect to future fulfilment of the target thanks in part to favourable labour market developments in the form of rising employment and upward pressure on wages.
dovish	The debt problems in some euro area countries were a downside risk.
hawkish	Board members agreed that, based on the new data and assessments, a robust economic growth in annual terms was also expected in the first half of 2019, amid some mild fluctuations in the quarterly growth, so that the positive output gap would likely grow in that period in line with the February forecast.
dovish	According to a majority of its members, numerous indicators ? among them household consumption, employment, the average wage and the total volume of wages and salaries ? were rising rather more slowly than forecasted.
neutral	Incoming macroeconomic data for the past quarter had been in line with the Bank?s expectations.
dovish	Opinions were also expressed that a future rate cut could not be ruled out, depending on how the situation develops. 
hawkish	Domestic demand, in turn, remained relatively robust, supported by a stable expansion in consumer demand and steeper growth in investment spending.
neutral	Members agreed that it would be appropriate to send a signal to market participants about expected changes in the future conduct of interest rate policy.
neutral	However, these members assessed that the most likely scenario was a stabilisation of interest rates.
hawkish	This deviation had been due to higher-than-expected growth in food prices.
hawkish	The most recent data and business surveys point to an ongoing expansion of consumer demand and elevated unit labour costs in industry.
hawkish	At the close of the meeting the Board decided unanimously to increase the two-week repo rate.
neutral	According to the Monetary Council?s opinion, monetary policy decisions should focus on the risks to financial stability and inflation perspectives in the current situation, and should strive to maintain the sustainability of external financing.
neutral	Significant differences remained across the individual regions in terms of economic growth.
dovish	The annual price index had fallen below the Bank?s 3% target by February.
neutral	The new situation report assessed the risks in relation to the forecast overall as being balanced.
neutral	Council members discussed the level of interest rates and the impact of monetary policy tightening on economic growth.
neutral	Turning to GDP formation, it was shown that agriculture had played an important part, its contribution (the largest in four years) standing higher than that of industry and being exceeded only by that of services.
hawkish	The present forecast shows that annual inflation is likely to temporarily remain above the upper limit of the variation band around the target in the following months and reveals risks similar to those underlined in the previous forecasting exercise.
hawkish	Other Council members emphasised that a gradual recovery of economic growth should translate into higher demand, while the negative output gap might close up earlier than anticipated.
hawkish	One argument in favour of continued robust economic growth was the still high level of consumer confidence.
neutral	At the same time, Board members remarked, however, a significant increase in the uncertainties about the short- and medium-term outlook for the fiscal and income policy stance, likely to generate enhanced uncertainties and two-way risks to the latest medium-term inflation forecast.
dovish	When discussing recent developments in the economic activity, Board members pointed out the stronger-than-forecasted slowdown in third-quarter growth ? with annual GDP dynamics decelerating to 4.4 percent from 6 percent in Q2 ?, entailing a likely halt in the advance of excess aggregate demand during that period, contrary to expectations. 
neutral	Following discussion of the latest macroeconomic news and financial market developments, the only proposition offered to the Council was to maintain interest rates. 
hawkish	Members agreed that the upside risks to inflation had increased significantly in recent months.
dovish	Against this, it was said that the reduction in the budget deficit would probably mean a fall in expenditure and hence a decrease in government consumption.
dovish	Another issue discussed was the observed slowdown in domestic private investment growth linked with the slackening of economic growth abroad and its effect on domestic inflation.
hawkish	The annual inflation rate will remain in the upcoming period above the upper limit of the variation band around the 2008 target.
neutral	As a result, inflation was expected to stabilise around the central bank target again.
neutral	In June 2016 the annual inflation rate had remained unchanged.
hawkish	Rising exports were likely to play a role as a source of growth, supported among other factors by an increase in market share due to the establishment of new production capacities in the automobile industry, in addition to the recovery in external activity.
dovish	The Board discussed in detail the role of the exchange rate of the koruna as an anti-inflationary factor.
dovish	In a much more uncertain than usual and volatile environment, it was the task of economic policy to mitigate the effects on real economy, to lay the foundations for economic recovery and to foster social cohesion.
hawkish	It was indicated that the recovery in international trade was supporting economic conditions in the euro area, where economic growth remained higher than in 2016.
dovish	Household consumption, however, which was relevant in terms of inflationary pressures from the domestic real economy, was likely to grow only slowly, and therefore the real economic environment was expected to continue to have a disinflationary impact, although to a declining extent.
hawkish	Board members remarked that the step-up in economic activity had been accompanied by a robust increase in the number of employees economy-wide and a fall in ILO unemployment rate to a post-crisis low, hinting at further labour market tightening. 
neutral	The members agreed that the aforementioned turbulence in global financial markets was not yet significant for the Czech economy and the monetary policy settings. 
hawkish	In the opinion of those Council members, this may indicate that a time might be approaching for considering a change in the assessment of probabilities of inflation in the medium term running below or above the inflation target and, possibly, the subsequent monetary policy tightening.
dovish	Amid a broad-based sell-off, bond markets in the advanced economies had also been affected by episodes of heightened tensions and liquidity squeeze, while financial markets in emerging economies had seen substantial capital outflows. 
neutral	The annual headline inflation rate had been 2.5% in August, the same as in the previous month.
dovish	The main causes of the fall in inflation had been a slowdown in annual food price inflation and an acceleration of the decline in fuel prices.
dovish	Members were unanimous in their views about the disinflationary effects of the slowdown in demand caused by the stronger-than-expected decline in economic growth.
dovish	The rate of wage growth was likely to slow, because of the slowdown in economic activity.
neutral	The prevailing opinion among the board members was that the current situation ? characterised by lower-than-forecasted GDP, inflation and wages and higher-than-forecasted unemployment ? was not signalling the existence of any demand-pull inflation pressures from the domestic economy.
neutral	Thus, they were convinced that a more comprehensive assessment of the scale of wage pressure strengthening will only be possible after more labour market data are released.
neutral	The Council paid considerable attention to the prospects of economic growth.
neutral	Thereafter, it would converge slowly from low positive values towards the inflation target, which it would reach at the end of 2010.
hawkish	Some Council members argued that the data on the consumption of households in 2010 Q2 and retail sales indicated that the economic growth, which had so far been mainly reinforced by growing external demand, was increasingly supported by domestic factors.
hawkish	It was said during the discussion that it was not appropriate to play a waiting game with the response to the upside risks to inflation and that, at a time of increased uncertainty regarding external developments, monetary policy should be focused on domestic inflation factors, which were associated with less uncertainty. 
neutral	They pointed out that, despite a significant risk of a fiscal policy loosening, at present it is difficult to assess the impact of this policy on inflation in the medium term.  
dovish	Several members briefly reviewed the macroeconomic effects of the Bank?s easing cycle that had begun in August 2012 and agreed that there remained scope for some policy easing.
hawkish	The most recent data and business surveys point to an ongoing expansion of consumer demand, amid the fiscal stimuli and rising household income. 
dovish	Some Council members emphasised that, in the face of the deteriorating situation in international financial markets and the dampening prospect of economic growth, major central banks were expected to ease their monetary policy.
neutral	Some members of the Council believed that available data ? including higher than expected GDP growth in 2009 Q2 and inflation remaining above the target and above the June projection ? as well as further improvement in the outlook for economic activity justified the assessment that the probabilities of inflation running above and below the inflation target in the medium term were roughly equal.
neutral	They noted that the uncertainty characterising global money and capital markets had spilled over to Hungary.
hawkish	When analysing the situation in the labour market, it was pointed out that the data on wages in the enterprise sector in February were higher then expected, and the growth of employment remained at a high level.
hawkish	It was said repeatedly that the current level of monetary policy rates was low and could present a risk in the longer term from the financial stability perspective. 
neutral	Some of the board members emphasised the fact that the rapid appreciation of the koruna in July had returned with renewed vigour in November.
hawkish	Other discussants, however, assessed that inflation may prove higher than that indicated by the projection, due to the projection?s possible underestimation of wage and GDP growth.
neutral	Several members noted that financial market conditions were stable and might remain supportive in the period ahead, due to the accommodative policy by developed country central banks.
hawkish	The CDS spread, foreign currency bond spreads and long-term yields had declined.
neutral	Moreover, the unanimous opinion was that fiscal and income policy prospects remained uncertain until the 2016 budget execution features were released and, more importantly, the 2017 budget construction that would outline the future stance of the two policies became available. 
hawkish	The Monetary Council was unanimous in arguing that risks to the inflation outlook remained on the upside.
dovish	At the same time, also in a bid to appease financial market turmoil, major central banks, as well as central banks in emerging economies, including those in the region, had proceeded to change abruptly or strengthen the path of monetary policy via measures taken, also in emergency meetings, to ease the policy stance and improve the financing conditions for the economy.
hawkish	Despite slowing slightly in the second quarter of 2008, consumer price inflation had remained well above the inflation-target tolerance band. 
dovish	A motion was also submitted to decrease the basic NBP interest rates by 0.25 percentage point. 
dovish	Disinflationary effects had strengthened generally.
neutral	These decisions are meant to ensure price stability over the medium term in line with the 2.5 percent ñ1 percentage point flat target, along with creating favourable conditions for the sustainable recovery of lending, which is likely to help achieve balanced and lasting economic growth.
hawkish	It was also said that industry was facing increasing problems with staff shortages and that the wage cost-to-output ratio was rising.
neutral	The opinion was repeatedly expressed that in the present regime, domestic monetary policy was being significantly affected by the ECB?s unconventional monetary policy and that any exit from the CNB?s exchange rate commitment before the ECB?s quantitative easing was discontinued could be very complicated.
hawkish	Growth was expected to accelerate further in the coming quarters, driven by both exports and domestic demand components.
hawkish	Most of the newly available data on the domestic economy were assessed as representing upside risks to inflation
dovish	The MNB would continue the mortgage bond purchases and the monetary policy interest rate swap facility as programmes, continuously and for a prolonged period, thus they constituted integral part of the set of monetary policy instruments.
hawkish	Moreover, Board members considered that, in H2, the annual pace of economic growth would probably exceed that seen in H1, as well as that previously projected, being expected to accelerate in Q3, before slightly slowing in Q4, and thereby carrying the potential for a relatively larger rise in excess aggregate demand.
hawkish	The positive turnaround in sentiment reflected the release of favourable macroeconomic data in the US.
hawkish	At the same time, some members of the Council assessed that likely continuation of the accommodative monetary policy in some major developed economies would act towards sustained high global liquidity, and, consequently, increased global inflationary pressure.
hawkish	The new forecast of the medium-term economic developments underscores heightened and more complex risks, especially those related to a rise in incomes insufficiently supported by productivity gains, higher public spending in the run-up to successive forthcoming elections and uncertainties over investors' appetite for emerging markets risk.
neutral	The board members agreed that the current interest rate settings were therefore appropriate.
hawkish	Rising incomes, the pick-up in lending and the gradual decline in precautionary motives contributed to a substantial expansion in consumption, which in turn provided considerable support for economic growth.
hawkish	According to some indicators, inflation expectations had started to creep up. 
dovish	Weaker-than-expected global and European activity had been reflected in the performance of the Hungarian export sector, consumption and investment activity and subdued net inflows of foreign direct investment.
dovish	Lower than expected growth in prices in February was driven ? apart from the revision of the CPI basket ? by lower than expected growth in food and fuel prices.
neutral	In the autumn months, inflation had been basically in line with the September Inflation Report projection.
hawkish	It was stated in the discussion that this was consistent with the persisting attractiveness of the Czech economy and the still sufficient room for foreign direct investment inflow.
neutral	Recent central bank assessments show that in December 2011 the annual inflation rate will near the mid-point of the variation band around the 3 percent target, in line with the latest NBR forecast. 
neutral	Some of the board members argued that this uncertainty was acting in both directions. 
neutral	The NBR Board reaffirms that a firm and consistent implementation of the macroeconomic policy mix ? monetary, fiscal and income- as well as of the structural reforms agreed under the multilateral external financing arrangement with the European Union, the International Monetary Fund and other international financial institutions is essential for achieving a further sustainable disinflation, maintaining financial stability and for a lasting and sustainable relaunch of economic activity.
neutral	Due to the persistent weakness of domestic demand, inflation was expected to ease back to close the 3% target on the horizon relevant for monetary policy and, therefore, interest rate policy should adopt a wait-and-see approach until incoming data suggest otherwise.
hawkish	However, it was also said that upside risks to inflation were emerging as a result of the continuing domestic and external economic recovery.
neutral	Other Council members emphasized the absence of imbalances in the domestic economy, pointing to a stable situation in the real estate market, a relatively low private and public debts, a small deficit on the current account and a safe level of Poland's foreign indebtedness.
hawkish	The existence of a positive output gap and a further gradual widening of that gap this year, along with expectations regarding external economic developments and the effect of fiscal policy, had led to the economic growth forecast being increased above 6% for 2007. 
hawkish	The NBR Board is restating that, apart from tighter monetary policy, the implementation of a restrictive economic policy mix, focusing on the fiscal and income components, and stepped-up structural reforms are essential to ensure the return to a durable downward trend in inflation, thus contributing to the achievement of sustainable economic growth in the longer term.
dovish	This could lead to a lengthier cyclical downturn of the Czech economy and hence to a need to keep monetary conditions accommodative for longer than assumed in the baseline scenario of the forecast.
hawkish	Under the circumstances, the NBR Board unanimously decided to increase the monetary policy rate to 2.00 percent from 1.75 percent, as well as to raise the deposit facility rate to 1.00 percent from 0.75 percent and the lending (Lombard) facility rate to 3.00 percent from 2.75 percent.
hawkish	At the same time, Board members noticed an increased contribution made also by core inflation, which had continued to accelerate in Q1, exceeding expectations once again.
dovish	The feeble dynamics of industrial production and retail trade, as well as the protracted euro area recession entailing adverse effects on Romanian exports suggest the persistence of the negative output gap.
dovish	It was said that the spreading debt problems in the south of the euro area had undermined confidence within the external financial sector and that the lower sentiment was spreading to the external and domestic real economy.
neutral	Using negative interest rates is still a new phenomenon in monetary policy, and therefore it was useful to wait for international experience in this field.
hawkish	It was said repeatedly that the combination of rising indirect tax rates, regulated rents, energy prices and food prices would affect headline inflation.
neutral	A few Council members indicated that considering the already implemented monetary policy easing as well as expected gradual improvement in business conditions in the second half of 2013, the current cycle of NBP interest rate cuts might be approaching a pause or an end.
dovish	The perspectives shows a continuation of the disinflation process, though the outlook is gripped by the persistence of major uncertainties related to the volatility of the internal and external macroeconomic developments.
dovish	It was said several times that although the need for easy monetary conditions had decreased since the previous meeting, it remained high, as evidenced by the only slow return of inflation to the inflation target from below over the monetary policy horizon.
neutral	At the monetary policy horizon, i.e. in the first three quarters of 2009, headline inflation was expected to be in the lower half of the inflation-target tolerance band.
dovish	Members were in agreement that, with the worsening of problems in the US mortgage market, there had been a significant deterioration in the international investment environment and a considerable increase in financial market uncertainty.
neutral	Based on the votes cast, the Council left the base rate unchanged at 8.00%. 
hawkish	The appreciation of the koruna had led to a tightening of the exchange rate component of the monetary conditions equivalent to an interest rate increase of 3/4 to 1 percentage point, but on the basis of the forecast the interest rate component of the monetary conditions could also be tightened somewhat.
hawkish	Members agreed that there had been a clear, albeit previously unexpected, improvement in perceptions of risks in the past month. 
neutral	The Council also analysed the impact of the NBP?s interest rates on long-term interest rates. 
